id	city	state	country	lat	lon	u_offset_seconds
3404889	Brejo	Maranhão	Brazil	-3.684	-42.75	61200.0
3403309	Cantanhede	Maranhão	Brazil	-3.633	-44.377	61200.0
3399377	Fortuna	Maranhão	Brazil	-5.733	-44.158	61200.0
3405778	Bequimão	Maranhão	Brazil	-2.449	-44.783	61200.0
3406196	Barreirinhas	Maranhão	Brazil	-2.747	-42.826	61200.0
3406318	Barra do Corda	Maranhão	Brazil	-5.5	-45.25	61200.0
3406545	Balsas	Maranhão	Brazil	-7.532	-46.036	61200.0
3402648	Carutapera	Maranhão	Brazil	-1.195	-46.02	61200.0
3402229	Chapadinha	Maranhão	Brazil	-3.742	-43.36	61200.0
3406910	Bacabal	Maranhão	Brazil	-4.292	-44.792	61200.0
3406942	Axixá	Maranhão	Brazil	-2.837	-44.053	61200.0
3401992	Coelho Neto	Maranhão	Brazil	-4.257	-43.013	61200.0
3402000	Codó	Maranhão	Brazil	-4.455	-43.886	61200.0
3400969	Dom Pedro	Maranhão	Brazil	-4.483	-44.45	61200.0
3399388	Fortaleza dos Nogueiras	Maranhão	Brazil	-6.964	-46.177	61200.0
3408073	Alcântara	Maranhão	Brazil	-2.409	-44.415	61200.0
3384986	Vitória do Mearim	Maranhão	Brazil	-3.462	-44.871	61200.0
3407798	Alto Parnaíba	Maranhão	Brazil	-9.111	-45.93	61200.0
3400617	Estreito	Maranhão	Brazil	-5.783	-43.25	61200.0
3407755	Amarante do Maranhão	Maranhão	Brazil	-5.567	-46.742	61200.0
3407258	Arari	Maranhão	Brazil	-3.454	-44.78	61200.0
3403395	Cândido Mendes	Maranhão	Brazil	-1.447	-45.717	61200.0
3407351	Araioses	Maranhão	Brazil	-2.89	-41.903	61200.0
3401148	Cururupu	Maranhão	Brazil	-1.828	-44.868	61200.0
3401703	Coroatá	Maranhão	Brazil	-4.13	-44.124	61200.0
3401963	Colinas	Maranhão	Brazil	-6.026	-44.249	61200.0
3407682	Anajatuba	Maranhão	Brazil	-3.264	-44.62	61200.0
6540106	Macerata	Marche	Italy	43.298	13.441	43200.0
3174380	Macerata	Marche	Italy	43.298	13.441	43200.0
3165261	Treia	Marche	Italy	43.311	13.311	43200.0
3167732	San Severino Marche	Marche	Italy	43.228	13.18	43200.0
3168550	San Benedetto del Tronto	Marche	Italy	42.946	13.882	43200.0
6541069	Tolentino	Marche	Italy	43.213	13.29	43200.0
6541877	San Benedetto del Tronto	Marche	Italy	42.935	13.886	43200.0
3172796	Monteprandone	Marche	Italy	42.92	13.843	43200.0
3165595	Tolentino	Marche	Italy	43.213	13.29	43200.0
3176988	Filottrano	Marche	Italy	43.436	13.351	43200.0
3172845	Montemarciano	Marche	Italy	43.639	13.307	43200.0
3175771	Grottammare	Marche	Italy	42.989	13.865	43200.0
3172896	Montegranaro	Marche	Italy	43.235	13.631	43200.0
3183089	Ancona	Marche	Italy	43.598	13.51	43200.0
6541845	Morrovalle	Marche	Italy	43.316	13.588	43200.0
3172564	Morrovalle	Marche	Italy	43.316	13.588	43200.0
3176630	Fossombrone	Marche	Italy	43.691	12.813	43200.0
3176855	Folignano	Marche	Italy	42.82	13.634	43200.0
6542126	Ancona	Marche	Italy	43.598	13.51	43200.0
3173164	Mondolfo	Marche	Italy	43.749	13.098	43200.0
3179697	Castelfidardo	Marche	Italy	43.463	13.545	43200.0
6538510	Castelfidardo	Marche	Italy	43.463	13.545	43200.0
6538497	Mondolfo	Marche	Italy	43.749	13.098	43200.0
6539726	Loreto	Marche	Italy	43.435	13.61	43200.0
3169540	Recanati	Marche	Italy	43.404	13.56	43200.0
3173722	Matelica	Marche	Italy	43.254	13.011	43200.0
6541846	Recanati	Marche	Italy	43.404	13.56	43200.0
3174567	Loreto	Marche	Italy	43.435	13.61	43200.0
6536781	Senigallia	Marche	Italy	43.709	13.217	43200.0
3177099	Fermo	Marche	Italy	43.165	13.723	43200.0
3170075	Porto Recanati	Marche	Italy	43.436	13.661	43200.0
3181277	Cagli	Marche	Italy	43.546	12.653	43200.0
6541472	Urbino	Marche	Italy	43.73	12.636	43200.0
3178014	Corridonia	Marche	Italy	43.251	13.509	43200.0
3177219	Fano	Marche	Italy	43.82	13.012	43200.0
6536790	Porto Recanati	Marche	Italy	43.436	13.661	43200.0
3182749	Ascoli Piceno	Marche	Italy	42.855	13.575	43200.0
3171848	Osimo	Marche	Italy	43.483	13.487	43200.0
6536779	Osimo	Marche	Italy	43.483	13.487	43200.0
3170102	Civitanova Marche	Marche	Italy	43.307	13.721	43200.0
6540449	Fabriano	Marche	Italy	43.341	12.907	43200.0
6540261	Civitanova Marche	Marche	Italy	43.307	13.721	43200.0
3177250	Falconara Marittima	Marche	Italy	43.623	13.403	43200.0
3177315	Fabriano	Marche	Italy	43.341	12.907	43200.0
6541050	Fano	Marche	Italy	43.82	13.012	43200.0
6539724	Falconara Marittima	Marche	Italy	43.623	13.403	43200.0
3165035	Urbino	Marche	Italy	43.726	12.636	43200.0
3170073	Porto San Giorgio	Marche	Italy	43.183	13.793	43200.0
3166740	Senigallia	Marche	Italy	43.709	13.217	43200.0
6542152	Ascoli Piceno	Marche	Italy	42.859	13.574	43200.0
3170023	Potenza Picena	Marche	Italy	43.368	13.622	43200.0
3178855	Chiaravalle	Marche	Italy	43.603	13.325	43200.0
6541874	Fermo	Marche	Italy	43.165	13.723	43200.0
3171173	Pesaro	Marche	Italy	43.904	12.89	43200.0
6536802	Porto San Giorgio	Marche	Italy	43.183	13.793	43200.0
3178673	Cingoli	Marche	Italy	43.373	13.202	43200.0
6542003	Pesaro	Marche	Italy	43.904	12.89	43200.0
307084	Kızıltepe	Mardin	Turkey	37.193	40.585	39600.0
301431	Savur	Mardin	Turkey	37.539	40.888	39600.0
304797	Mardin	Mardin	Turkey	37.313	40.744	39600.0
304794	Mardin	Mardin	Turkey	37.318	40.715	39600.0
304734	Mazıdağı	Mardin	Turkey	37.478	40.488	39600.0
317587	Dargeçit	Mardin	Turkey	37.545	41.72	39600.0
304382	Midyat	Mardin	Turkey	37.425	41.339	39600.0
316899	Derik	Mardin	Turkey	37.363	40.271	39600.0
303532	Ömerli	Mardin	Turkey	37.402	40.954	39600.0
303750	Nusaybin	Mardin	Turkey	37.078	41.218	39600.0
296832	Yeşilli	Mardin	Turkey	37.34	40.826	39600.0
2276086	Kakata	Margibi	Liberia	6.53	-10.352	50400.0
3195505	Maribor	Maribor	Slovenia	46.556	15.643	43200.0
3195506	Maribor	Maribor	Slovenia	46.555	15.647	43200.0
597231	Marijampolė	Marijampolė	Lithuania	54.567	23.35	39600.0
1720057	Calumpang	Marikina	Philippines	13.842	120.976	21600.0
1720056	Calumpang	Marikina	Philippines	13.989	121.549	21600.0
1720050	Calumpang	Marikina	Philippines	15.174	121.025	21600.0
1720055	Calumpang	Marikina	Philippines	14.197	121.402	21600.0
1720052	Calumpang	Marikina	Philippines	14.623	121.09	21600.0
1713154	Gasan	Marinduque	Philippines	13.324	121.847	21600.0
1724576	Boac	Marinduque	Philippines	13.446	121.84	21600.0
1699428	Mogpog	Marinduque	Philippines	13.474	121.861	21600.0
1681392	Torrijos	Marinduque	Philippines	13.324	122.084	21600.0
2365266	Lomé	Maritime	Togo	6.489	1.007	50400.0
2365267	Lomé	Maritime	Togo	6.137	1.212	50400.0
2363534	Tsévié	Maritime	Togo	6.426	1.213	50400.0
466806	Yoshkar-Ola	Mariy-El	Russia	56.639	47.891	39600.0
472234	Volzhsk	Mariy-El	Russia	55.866	48.359	39600.0
461916	Zvenigovo	Mariy-El	Russia	55.974	48.018	39600.0
116667	Sāveh	Markazī	Iran	35.021	50.357	34200.0
113636	Tafresh	Markazī	Iran	34.692	50.013	34200.0
143127	Arāk	Markazī	Iran	34.092	49.689	34200.0
127403	Khomeyn	Markazī	Iran	33.642	50.079	34200.0
136399	Delījān	Markazī	Iran	33.991	50.684	34200.0
3195460	Markovci	Markovci	Slovenia	46.383	15.95	43200.0
6243926	Blenheim	Marlborough	New Zealand	-41.516	173.953	7200.0
3383494	Moengo	Marowijne	Suriname	5.617	-54.4	61200.0
3384792	Albina	Marowijne	Suriname	5.5	-54.05	61200.0
2562202	Abadou	Marrakech-Safi	Morocco	31.579	-7.313	46800.0
2558052	Amizmiz	Marrakech-Safi	Morocco	31.217	-8.232	46800.0
2555262	Bouabout	Marrakech-Safi	Morocco	31.266	-9.179	46800.0
6547284	Chichaoua	Marrakech-Safi	Morocco	31.264	-8.844	46800.0
6546616	Chichaoua	Marrakech-Safi	Morocco	31.55	-8.765	46800.0
2553303	Chichaoua	Marrakech-Safi	Morocco	31.544	-8.763	46800.0
6546650	Essaouira	Marrakech-Safi	Morocco	31.448	-9.77	46800.0
2549263	Essaouira	Marrakech-Safi	Morocco	31.513	-9.77	46800.0
2530160	Taouloukoult	Marrakech-Safi	Morocco	31.222	-9.079	46800.0
6546086	Safi	Marrakech-Safi	Morocco	32.269	-9.235	46800.0
2526488	Youssoufia	Marrakech-Safi	Morocco	32.246	-8.529	46800.0
6546087	Youssoufia	Marrakech-Safi	Morocco	32.254	-8.534	46800.0
2526924	Touama	Marrakech-Safi	Morocco	31.535	-7.493	46800.0
2537881	Safi	Marrakech-Safi	Morocco	32.299	-9.237	46800.0
2530843	Tamanar	Marrakech-Safi	Morocco	31.001	-9.678	46800.0
2533178	Sidi Rahhal	Marrakech-Safi	Morocco	31.65	-7.473	46800.0
2535534	Sidi Bou Othmane	Marrakech-Safi	Morocco	31.902	-7.942	46800.0
2537878	Safi	Marrakech-Safi	Morocco	32.167	-8.833	46800.0
2549259	Essaouira	Marrakech-Safi	Morocco	31.507	-9.757	46800.0
2537320	Sidi Abdallah	Marrakech-Safi	Morocco	32.535	-7.832	46800.0
6547285	Marrakech	Marrakech-Safi	Morocco	31.636	-8.01	46800.0
2562755	Marsa	Marsa	Malta	35.879	14.495	43200.0
186180	Moyale	Marsabit	Kenya	3.517	39.058	39600.0
187585	Marsabit	Marsabit	Kenya	2.328	37.99	39600.0
2562247	Marsaxlokk	Marsaxlokk	Malta	35.842	14.543	43200.0
1218666	Mary	Mary	Turkmenistan	37.0	62.5	32400.0
1218021	Yolöten	Mary	Turkmenistan	37.299	62.36	32400.0
1219377	Serhetabat	Mary	Turkmenistan	35.28	62.344	32400.0
1219762	Bayramaly	Mary	Turkmenistan	37.619	62.167	32400.0
1218667	Mary	Mary	Turkmenistan	37.594	61.83	32400.0
4354256	Elkridge	Maryland	United States	39.213	-76.714	64800.0
4351887	Cockeysville	Maryland	United States	39.481	-76.644	64800.0
5575788	Cloverly	Maryland	United States	40.457	-104.626	72000.0
4351851	Cloverly	Maryland	United States	39.108	-76.998	64800.0
4351951	Colesville	Maryland	United States	39.076	-77.002	64800.0
4354265	Ellicott City	Maryland	United States	39.267	-76.798	64800.0
4802316	Clarksburg	Maryland	United States	39.281	-80.345	64800.0
4354573	Fairland	Maryland	United States	39.076	-76.958	64800.0
4536109	Fairland	Maryland	United States	36.751	-94.847	68400.0
4354708	Fallston	Maryland	United States	39.515	-76.411	64800.0
4354821	Ferndale	Maryland	United States	39.183	-76.64	64800.0
4354163	Eldersburg	Maryland	United States	39.404	-76.95	64800.0
4351335	Chevy Chase	Maryland	United States	38.971	-77.076	64800.0
4351708	Clarksburg	Maryland	United States	39.239	-77.279	64800.0
4351383	Chillum	Maryland	United States	38.964	-76.991	64800.0
4351228	Chesapeake Ranch Estates	Maryland	United States	38.346	-76.418	64800.0
4350635	Catonsville	Maryland	United States	39.272	-76.732	64800.0
4992635	Ferndale	Maryland	United States	42.461	-83.135	64800.0
5189482	Ferndale	Maryland	United States	40.289	-78.915	64800.0
5020068	Cambridge	Maryland	United States	45.573	-93.224	68400.0
4350413	Carney	Maryland	United States	39.394	-76.524	64800.0
4886374	Cambridge	Maryland	United States	41.304	-90.193	68400.0
4931972	Cambridge	Maryland	United States	42.375	-71.106	64800.0
5149007	Cambridge	Maryland	United States	40.031	-81.588	64800.0
5111144	Cambridge	Maryland	United States	43.028	-73.381	64800.0
5563573	Ferndale	Maryland	United States	40.576	-124.264	75600.0
5694019	Cambridge	Maryland	United States	40.282	-100.166	68400.0
5247533	Cambridge	Maryland	United States	43.004	-89.017	68400.0
4347242	Annapolis	Maryland	United States	38.978	-76.492	68400.0
4354060	Edgemere	Maryland	United States	39.242	-76.448	64800.0
4353925	East Riverdale	Maryland	United States	38.962	-76.922	64800.0
4841628	Rockville	Maryland	United States	41.867	-72.45	64800.0
4353765	Dundalk	Maryland	United States	39.251	-76.521	64800.0
5722088	Damascus	Maryland	United States	45.418	-122.459	75600.0
4352728	Damascus	Maryland	United States	39.288	-77.204	64800.0
4352539	Crofton	Maryland	United States	39.002	-76.687	64800.0
4263850	Rockville	Maryland	United States	39.763	-87.229	64800.0
4352247	Coral Hills	Maryland	United States	38.87	-76.921	64800.0
4367175	Rockville	Maryland	United States	39.084	-77.153	64800.0
5043571	Rockville	Maryland	United States	45.472	-94.341	68400.0
4935623	Easton	Maryland	United States	42.025	-71.129	64800.0
5587779	Cambridge	Maryland	United States	44.573	-116.676	72000.0
4353962	Easton	Maryland	United States	38.774	-76.076	64800.0
4354234	Elkton	Maryland	United States	39.607	-75.833	64800.0
4757467	Elkton	Maryland	United States	38.408	-78.624	64800.0
4963478	Easton	Maryland	United States	46.641	-67.909	64800.0
5188140	Easton	Maryland	United States	40.688	-75.221	64800.0
5345171	Easton	Maryland	United States	36.65	-119.791	75600.0
5793294	Easton	Maryland	United States	47.237	-121.179	75600.0
4935946	Essex	Maryland	United States	42.632	-70.783	64800.0
4354428	Essex	Maryland	United States	39.309	-76.475	64800.0
4291079	Elkton	Maryland	United States	36.81	-87.154	68400.0
5111137	Calverton	Maryland	United States	40.906	-72.743	64800.0
4049032	Jessup	Maryland	United States	39.149	-76.775	64800.0
5195437	Jessup	Maryland	United States	41.469	-75.562	64800.0
4346913	Aberdeen	Maryland	United States	39.51	-76.164	64800.0
4452137	Aberdeen	Maryland	United States	35.132	-79.429	64800.0
4504988	Aberdeen	Maryland	United States	38.656	-83.761	64800.0
4917466	Aberdeen	Maryland	United States	41.439	-87.111	68400.0
4415813	Aberdeen	Maryland	United States	33.825	-88.544	68400.0
5225857	Aberdeen	Maryland	United States	45.465	-98.486	68400.0
5516007	Aberdeen	Maryland	United States	35.038	-100.149	68400.0
5583714	Aberdeen	Maryland	United States	42.944	-112.838	72000.0
5785243	Aberdeen	Maryland	United States	46.975	-123.816	75600.0
4346952	Accokeek	Maryland	United States	38.668	-77.028	64800.0
4346991	Adelphi	Maryland	United States	39.003	-76.972	64800.0
4347371	Arbutus	Maryland	United States	39.255	-76.7	64800.0
4347426	Arnold	Maryland	United States	39.032	-76.503	64800.0
4950092	Salisbury	Maryland	United States	42.842	-70.861	64800.0
4368711	Salisbury	Maryland	United States	38.361	-75.599	64800.0
4407399	Salisbury	Maryland	United States	39.424	-92.802	68400.0
5136107	Salisbury	Maryland	United States	40.746	-73.56	64800.0
5092276	Salisbury	Maryland	United States	43.38	-71.717	64800.0
4489985	Salisbury	Maryland	United States	35.671	-80.474	64800.0
5178527	Arnold	Maryland	United States	40.58	-79.767	64800.0
5016617	Arnold	Maryland	United States	46.88	-92.09	68400.0
4375087	Arnold	Maryland	United States	38.433	-90.378	68400.0
4349599	Brooklyn Park	Maryland	United States	39.228	-76.616	64800.0
5794276	Ferndale	Maryland	United States	48.846	-122.591	75600.0
5019335	Brooklyn Park	Maryland	United States	45.094	-93.356	68400.0
4349727	Bryans Road	Maryland	United States	38.627	-77.073	64800.0
4349903	Burtonsville	Maryland	United States	39.111	-76.932	64800.0
4350049	California	Maryland	United States	38.3	-76.507	64800.0
5182733	California	Maryland	United States	40.066	-79.892	64800.0
4379545	California	Maryland	United States	38.628	-92.567	68400.0
5332921	California	Maryland	United States	37.25	-119.751	75600.0
4350160	Calverton	Maryland	United States	39.058	-76.936	64800.0
4349551	Brock Hall	Maryland	United States	38.85	-76.761	64800.0
5324698	Arnold	Maryland	United States	38.255	-120.351	75600.0
4347553	Aspen Hill	Maryland	United States	39.08	-77.073	64800.0
4347778	Baltimore	Maryland	United States	39.29	-76.612	64800.0
4505716	Baltimore	Maryland	United States	39.845	-82.601	64800.0
4347839	Ballenger Creek	Maryland	United States	39.373	-77.435	64800.0
4348240	Bel Air	Maryland	United States	39.536	-76.348	64800.0
4350288	Camp Springs	Maryland	United States	38.804	-76.907	64800.0
4348268	Bel Air	Maryland	United States	39.573	-78.85	64800.0
4348353	Beltsville	Maryland	United States	39.035	-76.907	64800.0
4348599	Bethesda	Maryland	United States	38.981	-77.1	64800.0
5147302	Bethesda	Maryland	United States	40.016	-81.073	64800.0
4348888	Bladensburg	Maryland	United States	38.939	-76.934	64800.0
4349159	Bowie	Maryland	United States	38.943	-76.73	64800.0
4675803	Bowie	Maryland	United States	33.559	-97.849	68400.0
4349283	Brandywine	Maryland	United States	38.697	-76.848	64800.0
4355274	Forestville	Maryland	United States	38.845	-76.875	64800.0
4360138	Lake Arbor	Maryland	United States	38.908	-76.83	64800.0
5349984	Forestville	Maryland	United States	38.474	-122.89	75600.0
4369978	South Laurel	Maryland	United States	39.07	-76.85	64800.0
4370616	Suitland	Maryland	United States	38.849	-76.924	64800.0
4370890	Takoma Park	Maryland	United States	38.978	-77.007	64800.0
4371053	Temple Hills	Maryland	United States	38.814	-76.946	64800.0
4371420	Timonium	Maryland	United States	39.437	-76.62	64800.0
4371582	Towson	Maryland	United States	39.402	-76.602	64800.0
4371635	Travilah	Maryland	United States	39.069	-77.263	64800.0
4372599	Waldorf	Maryland	United States	38.625	-76.939	64800.0
4372623	Walker Mill	Maryland	United States	38.875	-76.888	64800.0
4373275	Westphalia	Maryland	United States	38.845	-76.811	64800.0
4281621	Westphalia	Maryland	United States	38.182	-95.49	68400.0
4373426	White Marsh	Maryland	United States	39.384	-76.432	64800.0
4373449	White Oak	Maryland	United States	39.04	-76.993	64800.0
4528259	White Oak	Maryland	United States	39.213	-84.599	64800.0
4369976	South Kensington	Maryland	United States	39.019	-77.08	64800.0
5219216	White Oak	Maryland	United States	40.338	-79.809	64800.0
4369596	Silver Spring	Maryland	United States	38.991	-77.026	64800.0
4369190	Severn	Maryland	United States	39.137	-76.698	64800.0
4364964	Parole	Maryland	United States	38.98	-76.531	64800.0
4365227	Perry Hall	Maryland	United States	39.413	-76.464	64800.0
4365387	Pikesville	Maryland	United States	39.374	-76.722	64800.0
4366001	Potomac	Maryland	United States	39.018	-77.209	64800.0
4366476	Randallstown	Maryland	United States	39.367	-76.795	64800.0
4366593	Redland	Maryland	United States	39.145	-77.144	64800.0
4722038	Redland	Maryland	United States	31.404	-94.721	68400.0
4366647	Reisterstown	Maryland	United States	39.47	-76.829	64800.0
4367344	Rosaryville	Maryland	United States	38.757	-76.81	64800.0
4369076	Seabrook	Maryland	United States	38.968	-76.845	64800.0
5092485	Seabrook	Maryland	United States	42.895	-70.871	64800.0
4341067	Seabrook	Maryland	United States	30.032	-90.013	68400.0
4727596	Seabrook	Maryland	United States	29.564	-95.025	68400.0
4341068	Seabrook	Maryland	United States	30.029	-90.026	68400.0
4369224	Severna Park	Maryland	United States	39.07	-76.545	64800.0
4741501	White Oak	Maryland	United States	32.528	-94.861	68400.0
4374054	Woodlawn	Maryland	United States	39.323	-76.728	64800.0
4374056	Woodlawn	Maryland	United States	38.95	-76.891	64800.0
4688254	Edgewood	Maryland	United States	32.698	-95.885	68400.0
5466336	Edgewood	Maryland	United States	35.061	-106.191	72000.0
5793406	Edgewood	Maryland	United States	47.25	-122.294	75600.0
4155988	Fort Meade	Maryland	United States	27.752	-81.802	64800.0
7257909	Fort Meade	Maryland	United States	39.108	-76.743	64800.0
5117458	Flower Hill	Maryland	United States	40.807	-73.681	64800.0
4278393	Rossville	Maryland	United States	39.136	-95.952	68400.0
4908209	Rossville	Maryland	United States	40.379	-87.669	68400.0
4593538	Rossville	Maryland	United States	34.603	-80.993	64800.0
4367419	Rossville	Maryland	United States	39.338	-76.48	64800.0
4925610	Rossville	Maryland	United States	40.417	-86.595	64800.0
4219964	Rossville	Maryland	United States	34.983	-85.286	64800.0
4480378	Mount Airy	Maryland	United States	36.499	-80.607	64800.0
4362882	Mount Airy	Maryland	United States	39.376	-77.155	64800.0
4210382	Mount Airy	Maryland	United States	34.519	-83.501	64800.0
2276492	Harper	Maryland	Liberia	4.375	-7.717	50400.0
4174280	Summerfield	Maryland	United States	29.009	-82.035	64800.0
4493990	Summerfield	Maryland	United States	36.209	-79.905	64800.0
4493991	Summerfield	Maryland	United States	35.568	-77.403	64800.0
5188287	Edgewood	Maryland	United States	40.788	-76.572	64800.0
5188284	Edgewood	Maryland	United States	40.432	-79.881	64800.0
5152947	Edgewood	Maryland	United States	41.873	-80.773	64800.0
4354087	Edgewood	Maryland	United States	39.419	-76.294	64800.0
4528695	Woodlawn	Maryland	United States	39.252	-84.47	64800.0
4794529	Woodlawn	Maryland	United States	36.722	-80.823	64800.0
4794531	Woodlawn	Maryland	United States	38.717	-77.133	64800.0
7257991	Bel Air North	Maryland	United States	39.554	-76.373	64800.0
7257992	Bel Air South	Maryland	United States	39.505	-76.32	64800.0
7258581	Leisure World	Maryland	United States	39.102	-77.069	64800.0
4357141	Hagerstown	Maryland	United States	39.642	-77.72	64800.0
4258413	Hagerstown	Maryland	United States	39.911	-85.162	64800.0
4512083	Forestville	Maryland	United States	39.075	-84.345	64800.0
5249896	Cumberland	Maryland	United States	45.532	-92.019	68400.0
4402544	Parkville	Maryland	United States	39.195	-94.682	68400.0
4754989	Cumberland	Maryland	United States	37.496	-78.245	64800.0
4352681	Cumberland	Maryland	United States	39.653	-78.763	64800.0
4289232	Cumberland	Maryland	United States	36.978	-82.989	64800.0
4256384	Cumberland	Maryland	United States	39.776	-85.957	64800.0
4154216	Edgewood	Maryland	United States	28.486	-81.372	64800.0
4919937	Edgewood	Maryland	United States	40.103	-85.734	64800.0
4290873	Edgewood	Maryland	United States	39.019	-84.582	64800.0
5221703	Cumberland	Maryland	United States	41.967	-71.433	64800.0
5040863	Parkville	Maryland	United States	47.531	-92.579	68400.0
4350175	Cambridge	Maryland	United States	38.563	-76.079	64800.0
4364946	Parkville	Maryland	United States	39.377	-76.54	64800.0
5254218	Germantown	Maryland	United States	43.229	-88.11	68400.0
4358864	Ilchester	Maryland	United States	39.251	-76.765	64800.0
4360700	Linganore	Maryland	United States	39.44	-77.208	64800.0
4358821	Hyattsville	Maryland	United States	38.956	-76.946	64800.0
4356188	Glen Burnie	Maryland	United States	39.163	-76.625	64800.0
4356280	Glenmont	Maryland	United States	39.058	-77.05	64800.0
4359619	Joppatowne	Maryland	United States	39.458	-76.355	64800.0
4357617	Havre de Grace	Maryland	United States	39.549	-76.092	64800.0
4358082	Hillcrest Heights	Maryland	United States	38.833	-76.959	64800.0
4624601	Germantown	Maryland	United States	35.087	-89.81	68400.0
4356847	Greenbelt	Maryland	United States	39.005	-76.876	64800.0
4360713	Linthicum	Maryland	United States	39.205	-76.653	64800.0
4355670	Friendly	Maryland	United States	38.752	-76.979	64800.0
4356289	Glenn Dale	Maryland	United States	38.988	-76.821	64800.0
4357176	Halfway	Maryland	United States	39.621	-77.759	64800.0
4356165	Glassmanor	Maryland	United States	38.819	-76.999	64800.0
4359721	Kemp Mill	Maryland	United States	39.039	-77.019	64800.0
4359858	Kettering	Maryland	United States	38.885	-76.815	64800.0
4559077	Lansdowne	Maryland	United States	39.938	-75.272	64800.0
4360328	Lansdowne	Maryland	United States	39.245	-76.661	64800.0
4360321	Lanham	Maryland	United States	38.967	-76.862	64800.0
4360314	Langley Park	Maryland	United States	38.989	-76.981	64800.0
4360287	Landover	Maryland	United States	38.934	-76.897	64800.0
5800314	Lake Shore	Maryland	United States	45.691	-122.691	75600.0
5033918	Lake Shore	Maryland	United States	46.486	-94.361	68400.0
4360201	Lake Shore	Maryland	United States	39.107	-76.485	64800.0
5055816	La Plata	Maryland	United States	40.023	-92.492	68400.0
4360103	La Plata	Maryland	United States	38.529	-76.975	64800.0
4515843	Kettering	Maryland	United States	39.689	-84.169	64800.0
4360592	Lexington Park	Maryland	United States	38.267	-76.454	64800.0
4355843	Gaithersburg	Maryland	United States	39.143	-77.201	64800.0
4355355	Fort Washington	Maryland	United States	38.707	-77.023	64800.0
4363843	North Bethesda	Maryland	United States	39.045	-77.119	64800.0
5689239	Garrison	Maryland	United States	47.652	-101.416	68400.0
4363960	North Kensington	Maryland	United States	39.03	-77.072	64800.0
4363964	North Laurel	Maryland	United States	39.139	-76.871	64800.0
4363990	North Potomac	Maryland	United States	39.083	-77.265	64800.0
4364326	Ocean Pines	Maryland	United States	38.395	-75.156	64800.0
4364690	Overlea	Maryland	United States	39.363	-76.521	64800.0
4364727	Owings Mills	Maryland	United States	39.42	-76.78	64800.0
4364759	Oxon Hill	Maryland	United States	38.803	-76.99	64800.0
4364362	Odenton	Maryland	United States	39.084	-76.7	64800.0
5190089	Fort Washington	Maryland	United States	40.142	-75.209	64800.0
4560237	Parkville	Maryland	United States	39.781	-76.963	64800.0
4867632	Mitchellville	Maryland	United States	41.669	-93.358	68400.0
4502911	Marlton	Maryland	United States	39.891	-74.922	64800.0
4362344	Middle River	Maryland	United States	39.334	-76.439	64800.0
4362438	Milford Mill	Maryland	United States	39.348	-76.77	64800.0
4362624	Mitchellville	Maryland	United States	38.925	-76.743	64800.0
4362743	Montgomery Village	Maryland	United States	39.177	-77.195	64800.0
4363611	New Carrollton	Maryland	United States	38.97	-76.88	64800.0
4355958	Garrison	Maryland	United States	39.406	-76.761	64800.0
4239368	Germantown	Maryland	United States	38.554	-89.538	68400.0
4361725	Marlton	Maryland	United States	38.774	-76.79	64800.0
4360954	Lochearn	Maryland	United States	39.341	-76.722	64800.0
4512620	Germantown	Maryland	United States	39.626	-84.369	64800.0
4356050	Germantown	Maryland	United States	39.173	-77.272	64800.0
4362009	Mays Chapel	Maryland	United States	39.433	-76.649	64800.0
4361831	Maryland City	Maryland	United States	39.092	-76.818	64800.0
229380	Masaka	Masaka	Uganda	-0.334	31.734	39600.0
3617510	Nandasmo	Masaya	Nicaragua	11.924	-86.121	72000.0
3617723	Masaya	Masaya	Nicaragua	11.974	-86.094	72000.0
3616028	Tisma	Masaya	Nicaragua	12.082	-86.017	72000.0
3617470	Niquinohomo	Masaya	Nicaragua	11.905	-86.094	72000.0
3617725	Masatepe	Masaya	Nicaragua	11.918	-86.145	72000.0
3617473	Nindirí	Masaya	Nicaragua	12.004	-86.121	72000.0
3618648	La Concepción	Masaya	Nicaragua	11.937	-86.19	72000.0
1714824	Dimasalang	Masbate	Philippines	12.192	123.859	21600.0
1689605	San Jacinto	Masbate	Philippines	15.545	120.666	21600.0
1699720	Milagros	Masbate	Philippines	12.218	123.51	21600.0
1689607	San Jacinto	Masbate	Philippines	12.568	123.734	21600.0
1717621	Cawayan	Masbate	Philippines	11.624	122.465	21600.0
1717617	Cawayan	Masbate	Philippines	13.367	122.509	21600.0
1709022	Cawayan	Masbate	Philippines	9.804	123.532	21600.0
1693270	Placer	Masbate	Philippines	9.654	125.603	21600.0
1701954	Mandaon	Masbate	Philippines	12.226	123.284	21600.0
1689603	San Jacinto	Masbate	Philippines	16.073	120.438	21600.0
1728272	Baleno	Masbate	Philippines	12.474	123.498	21600.0
1680172	Uson	Masbate	Philippines	12.225	123.783	21600.0
1730143	Aroroy	Masbate	Philippines	12.511	123.398	21600.0
1699310	Monreal	Masbate	Philippines	12.644	123.665	21600.0
1696289	Palanas	Masbate	Philippines	12.146	123.922	21600.0
1717619	Cawayan	Masbate	Philippines	12.656	121.546	21600.0
1699450	Mobo	Masbate	Philippines	12.336	123.657	21600.0
1693268	Placer	Masbate	Philippines	11.869	123.918	21600.0
